year,month,vendor,categories,item,description,qty,source_type
2023,December,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,239798,PENFOLDS MAXS SHIRAZ - 750ML,1,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,247142,XXL APPLE MOSCATO - 750ML,9,Purchase order
2023,December,SFB BUCK LLC,BEER,16768,YARDS IPA 4/6 NR,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,66516,BUD LIGHT HARD SODA SELTZER 2/12 CN,45,Purchase order
2023,December,THE OTHER SIDE LLC,KEG,17613,DREKKER FROM THE FEET UP 1/6 KEG,1,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,321264,CERRO CHAPEU RESA TANNAT SINGLE EST - 750ML,3,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,KEG,40897,PORT CITY BALTIC PORTER 1/6 KEG,3,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,12963,OLD GRAND DAD BOURBON - 1L,5,Purchase order
2023,December,PUNTO VINO LLC,WINE,374673,STEININGER RIESLING SEKT,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,19027,FAIRWINDS HOWLING GALE IPA 4/6 CANS,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,60130,GREVENSTEINER LAGER 6/4 16.9OZ CANS,1,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,WINE,87378,KORBEL EXTRA DRY CHAMPAGNE - 750ML,184,Purchase order
2023,December,BACKUP BEVERAGE,BEER,244557,GREAT LAKES VIBACOUS 15/19.2OZ CANS,12,Purchase order
2023,December,WELL OILED WINE COMPANY LLC,WINE,16792,ANCIANO ROSADO 750ML,1,Purchase order
2023,December,SIERRA NEVADA BREWING CO,KEG,94919,SIERRA NEVADA PALE ALE 1/2K,6,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,33111,FERRARI CARANO CAB - 750ML,1,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,377311,ELENA PENNA VERMOUTH DE TORINO ROSSO - 1L,2,Purchase order
2023,December,SFB BUCK LLC,KEG,17622,NEW TRAIL TRIPLE BROKEN HEELS HAZY IPA 1/6 KEG,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,392383,REIKO SAKE - 18L,3,Purchase order
2023,December,PWSWN INC,WINE,336338,ENIGMA SILVERMYN ARGENTUM - 750ML,3,Purchase order
2023,December,SAN ANTONIO WINERY INC,NON-ALCOHOL,336268,STELLA ROSA RED NA - 750ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,332780,HAKUSHIKA JUNMAI DAIGIMJO - 720ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,359776,TRIVENTO GOLDEN MAL RS - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,244759,KARAS RESERVE ARENI SIRENI 750ML,2,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,314592,AVANTIS SYRAH - 750ML,3,Purchase order
2023,December,ROYAL WINE CORP,WINE,167916,COVENANT BLANC DE BLANCS 750ML,4,Purchase order
2023,December,BERRYWINE PLANTATIONS,WINE,166773,LINGANORE MANGO SANGRIA 1.5L,1,Purchase order
2023,December,MAST-JAEGERMEISTER US INC,LIQUOR,50040,JAGERMEISTER LIQUEUR - 750ML,84,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,300048,RIEBEEK CELLARS S/BLC - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,63779,DACHOUFFE CHERRY CHOUFFE 6/4 NR,6,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,26114,BEST OF BREWING TRADITION VP 12PK NR,98,Purchase order
2023,December,E & J GALLO WINERY,WINE,86746,TAYLOR CAL WHITE - 3L,12,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,238770,POWELL & SON RIVERSIDE GREN/MATARO/SHZ - 750ML,1,Purchase order
2023,December,J LOHR WINERY,WINE,52078,J LOHR SEVEN OAKS CAB (SC) - 375ML,28,Purchase order
2023,December,SAZERAC CO,LIQUOR,75760,TUACA LIQUEUR - 750ML,4,Purchase order
2023,December,PERNOD RICARD USA LLC,WINE,52884,KENWOOD SONOMA MER - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,38873,CAPTAIN MORGAN SPICED RUM - 750ML,140,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,66001,FOLONARI P/GRIG - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,22993,RHUM BARBANCOURT 15 YR ES RS - 750ML,4,Purchase order
2023,December,BOSTON BEER CORPORATION,BEER,26003,TWISTED TEA HALF & HALF CANS 12/CS - 24OZ,612,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,235620,OYSTER BAY PINOT GRIS - 750ML,28,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,390941,ANGELINE RESERVE CAB - 750ML,2,Purchase order
2023,December,PWSWN INC,WINE,169754,GOOD FUCKING PINOT GRIGIO 750ML,1,Purchase order
2023,December,FOLEY FAMILY WINES INC,WINE,46652,FERRARI CARANO SONOMA CHARD - 750ML,28,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,50646,BLUE MOON BELGIAN WHITE 2/15PK 12OZ CAN,91,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,312729,AIX COTX D'AIX EN PROV ROSE - 750ML,1,Purchase order
2023,December,MAST-JAEGERMEISTER US INC,LIQUOR,13402,TEREMANA TEQUILA RESPOSADO 375ML,45,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,166308,ZENATO VAL CL - 750ML,1,Purchase order
2023,December,FETZER VINEYARDS,WINE,83390,BONTERRA ZIN - 750ML,15,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,339794,CH VARTELY MER SEL - 750ML,7,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,243474,GUILLERMO DE MENDOZA MALB RES KOS - 750ML,3,Purchase order
2023,December,MARK ANTHONY BRANDS INC,BEER,61958,WHITE CLAW BLACK CHERRY SELTZER 2/12 CANS,416,Purchase order
2023,December,FOLEY FAMILY WINES INC,WINE,40843,FERRARI CARANO SONOMA F/BLC - 750ML,42,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,49336,FAMIGLIA BIANCHI CAB - 750ML,1,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,306764,BELLE JARDIN BDB BRUT - 750ML,84,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,313530,TELIOS CAB - 750ML,7,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,239612,EGO BODEGAS EL GORU RED - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,22310,OLD SPECKLED HEN 4/6PK 12OZ BOTTLES,3,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,243460,DOM LA ROUBINE SABLET CDR VILLAGES - 750ML,1,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,313885,MENAGE A TROIS CAB - 750ML,28,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,371208,BREAD & BUTTER PROSECCO - 750ML,3,Purchase order
2023,December,PATERNO IMPORTS LTD,WINE,333446,FEDERALIST LODI CAB - 750ML,28,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,51043,SMIRNOFF ICE SMASH PINEAPPLE COCONUT 23.5 OZ CAN,204,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,365788,BREAD & BUTTER MERLOT - 750ML,5,Purchase order
2023,December,E & J GALLO WINERY,WINE,48085,PETER VELLA CRISP  WHITE - 5L,13,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,362172,RANCHO LA GLORIA PEACH MARGARITA - 1.5L,6,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,378528,MIGUEL TORRES CORDILLERA DE LOS ANDES CARMN RESA ESP - 750ML,2,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,66501,GOOSE ISLAND TROP BEER HUG 15/19.2 OZ CAN,221,Purchase order
2023,December,JOS VICTORI WINES,WINE,347463,SWEET BITCH MOSCATO BLUE BTL - 750ML,4,Purchase order
2023,December,PUNTO VINO LLC,WINE,323206,LORA WHITE - 750ML,4,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,336031,PRISMA S/BLC CASABLANCA VLY - 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,233308,CASA BELLA LAMB DOLCE - 750ML,7,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,326841,JULIA JAMES P/NOIR - 750ML,28,Purchase order
2023,December,PABST BREWING CO,BEER,66971,EL JIMADOR 2/12 VP CAN,100,Purchase order
2023,December,DELMAR BREWING COMPANY LLC,KEG,97105,EVOLUTION PINEHOPLE IPA - 1/6,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,318478,INDABA MOSAIC - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,KEG,10954,FOUNDERS ALL DAY 1/4 - KEG,1,Purchase order
2023,December,BALTIMORE WHISKEY COMPANY LLC,LIQUOR,246104,BALTIMORE SPIRITS EPOCH RYE RESERVE - 750ML,2,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,439541,RUBUS CHARD - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,356544,LIGHTLY PINOT NOIR - 750ML,2,Purchase order
2023,December,BACARDI USA INC,WINE,79677,NOILLY PRATT DRY VERMOUTH - 750ML,28,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,377318,STRAY DOG WILD GIN - 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,379930,BRICO TATI CORTES - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,77836,LONE RIVER RANCH RITA  VP 2/12 CAN,100,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,238009,HERMANOS MALBEC - 750ML,3,Purchase order
2023,December,THE TRITON COLLECTION INC,WINE,243488,LIVE A LITTLE REALLY RAVISHING RED - 250ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,355732,QUEEN ESTHER PINOT GRIGIO - 750ML,2,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,84026,SUTTER HOME WH/ZIN - 750ML,48,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,30926,NATURAL LIGHT 18PK CAN,120,Purchase order
2023,December,SFB BUCK LLC,BEER,25955,STIEGL 4/6 NR,1,Purchase order
2023,December,SFB BUCK LLC,BEER,63394,BELLS TWO HEARTED ALE 2/12 CANS,134,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,303852,L LATOUR GRD ARD CHARD MON AMI - 750ML,12,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,46009,TERRAPIN P/GRIS - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,43217,TOZAI SNOW MAIDEN - 720ML,3,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,247098,BILLECART-SALMON LES RENDEZ-VOUS NO3 EX BRUT - 750ML,1,Purchase order
2023,December,THREE SIXTY FIVE WINES LLC,WINE,14422,BRILLA PROSECCO ROSE 750ML,84,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,88634,OLD FORESTER BOURBON - BARREL 750ML(OF204937)),26,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,377578,FOLK TREE VILLAGE SERIES CAB SAUV - 750ML,1,Purchase order
2023,December,PIPE CREEK WINES LLC,WINE,342695,LE VAL PINOT NOIR - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,407887,SEAN MINOR CA SERIES CAB PASO 750ML,7,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,336784,OPICI CHN STRAW - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,377949,NICOLAS FEUILLATTE BRUT RES EXCLU - 187ML,1,Purchase order
2023,December,HOTALING & CO LLC,LIQUOR,49659,LUXARDO CHERRY LIQ - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,64185,JACKS ROSE 4/6 CANS,3,Purchase order
2023,December,PWSWN INC,WINE,360046,COELUS RIOJA TEMPRANILLO - 750ML,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,15547,MASTER GAO NANJING 6/4 CANS,1,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,381578,JEZEBEL P/NOIR - 750ML,21,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,318337,PRIMA TORO RED - 750ML - 2,9,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,418862,ERNESTO CATENA PADRILLOS MAL - 750ML,20,Purchase order
2023,December,MHW LTD,LIQUOR,56817,CLYDES MAY STRAIT BOURBON - 750ML,1,Purchase order
2023,December,VICTORY BREWING COMPANY LLC,BEER,16477,VICTORY PRIMA PILS 4/6 CANS,20,Purchase order
2023,December,STEFANO INCORPORATED,BEER,366172,POLAR PILSNER NR - 12OZ,6,Purchase order
2023,December,HOUTON PURVEYORS LLC,WINE,62104,CASAL DE VENTOZELA LOUREIRO 750ML,2,Purchase order
2023,December,BACKUP BEVERAGE,BEER,17472,LEFT HAND WAKE UP DEAD 4/6 NR,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,352382,SLINGSHOT CABERNET SAUVIGNON - 750ML,9,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,327754,AMEZTOI TXAKOLINA - 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,240834,EMILIO LUSTAU ROSE VERMOUTH - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,99694,PAULANER SALVATORE 4/6NR - 12OZ,4,Purchase order
2023,December,VIN DIVINO LTD,WINE,68110,HARVEYS BRISTOL CREAM BLUE BTL - 750ML,56,Purchase order
2023,December,BOSTON BEER CORPORATION,BEER,26290,SAM ADAMS COLD SNAP 2/12 CAN,150,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,314123,ANGELINI MOSCATO - 750ML,3,Purchase order
2023,December,THE WINE GROUP,WINE,80349,BV COASTAL CAB - 750ML,14,Purchase order
2023,December,ATLAS BREW WORKS LLC,BEER,10047,ATLAS BULLPEN PILSNER 4/6 CAN,50,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,32155,POILVERT-JACQUES CHAMPAGNE BRUT 375ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378830,SONOROSO SWEET RED ROSSO DOLCE - 750ML,12,Purchase order
2023,December,LAIRD AND COMPANY,LIQUOR,342151,LAZZARONI LIMONCELLO - 750ML,2,Purchase order
2023,December,PWSWN INC,WINE,348061,PROMESSES DE FRANCE CDR 750 ML,14,Purchase order
2023,December,SAZERAC CO,LIQUOR,72899,SAZERAC RYE WHISKEY 6/CS - 750ML,54,Purchase order
2023,December,JOS VICTORI WINES,WINE,350716,SWEET BITCH MOSCATO RSE IN PINK - 750ML,5,Purchase order
2023,December,DC BRAU BREWING LLC,BEER,26639,DC BRAU CORRUPTION IPA 4/6 CANS - 12OZ,300,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,305254,BADENHORST SECATEURS RED BLEND - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,32059,SEVEN HILLS SAUVIGNON BLANC 750ML,2,Purchase order
2023,December,MHW LTD,LIQUOR,56825,CLYDES MAY SPECIAL RESERVE  - 750ML,2,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,361936,LA GIOIOSA PROSECCO DOC BRUT - 750ML,24,Purchase order
2023,December,KOBRAND CORPORATION,WINE,60941,JADOT CHARD V - 750ML,45,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,244616,3 FLOYDS ZOMBIE ICE 4/6 CANS,3,Purchase order
2023,December,SAN ANTONIO WINERY INC,WINE,349460,STELLA ROSA ROSE - 750ML,42,Purchase order
2023,December,REMY COINTREAU USA,LIQUOR,41327,ST REMY BRANDY VSOP - 750ML,50,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,26670,JACK DANIELS BLACK - 375ML,99,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,64071,COOPER'S HAWK LUX PINOT NOIR 750ML,24,Purchase order
2023,December,THE SPANISH WINE IMPORTERS LLC,WINE,377214,COLLE CORVIANO MONTEP D'ABRUZZO - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,371616,MICHAEL DAVID LODI RED BLEND - 750,1,Purchase order
2023,December,PWSWN INC,WINE,349816,CH PARADIS RED - 750ML,2,Purchase order
2023,December,PERNOD RICARD USA LLC,WINE,77437,JACOBS CREEK MER - 750ML,8,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,35343,SMIRNOFF VODKA - 375ML,216,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,311023,SIEGEL SPECIAL RES CAB - 750ML,1,Purchase order
2023,December,WC BEVERAGE LLC,WINE,326947,DEL GRANO SWEET RED 750ML,2,Purchase order
2023,December,ROYAL WINE CORP,WINE,245061,LA MAISON BLEUE MERLOT,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,346824,TERRAS DE SERPA RED - 750ML,6,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,70517,BURNETTS VODKA - PEACH - 1.75L,21,Purchase order
2023,December,DOPS INC,BEER,22940,21ST AMENDMENT IPA 4/6 CANS,5,Purchase order
2023,December,FREDERICK WILDMAN & SONS,WINE,64572,RIUNITE MOSCATO D'ORO - 1.5L,5,Purchase order
2023,December,CITIZENS BREWING LLC,KEG,16737,DENIZENS BIG RED NORM 1/6 KEG,10,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,322563,SYCAMORE LANE CAB - 1.5L,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,312287,TY KU BLACK JUNMAI GINJO SAKE 309100 - 330ML,1,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,298614,MALFY GIN - ORIGINALE - 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,333043,CH BEAUSEJOUR - 750ML,1,Purchase order
2023,December,ATLAS BREW WORKS LLC,KEG,10088,ATLAS BULLPEN PILSNER 1/6 KEG,6,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,69426,ST GEORGE SPICED PEAR LIQUOR 750ML,8,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,61530,HPNOTIQ LIQUEUR - 50ML,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,82295,R STRONG CHALK HILL CHARD - 750ML,14,Purchase order
2023,December,BACKUP BEVERAGE,BEER,63090,POTTERS CHERRY VANILLA 6/4PK CANS,4,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,346297,FAMILIA ZUCCARDI CONCRETO MALBEC - 750ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,47163,AVELEDA VINHO VERDE BRANCO - 750ML,27,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,234942,JOAN ESTEVE CAVA AVINYO RESA BRUT - 750ML,2,Purchase order
2023,December,CROWN IMPORTS,BEER,66542,MODELO CHELADA LIMON & SAL 2/12 CAN,324,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,243420,POGGIO COSTA PROSECCO BRUT - 750ML,63,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,36790,KETEL ONE VODKA - 1.75L,60,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378754,STEMMARI CAB SAUV - 750ML,7,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,92223,STEEL RESERVE 12/24OZ CAN - 24OZ,686,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,352668,CORDERO DI MONTEZEMOLO NEBBIOLO - 750ML,1,Purchase order
2023,December,DOPS INC,BEER,90883,NORTH COAST OLD RASPUTIN STOUT 4/6NR - 12OZ,7,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,237362,BULLY HILL SWEET WALTER CHERRY - 750ML,1,Purchase order
2023,December,DC BRAU BREWING LLC,BEER,18159,HOPFHEISER OLD TIME LAGER 6/4 16OZ CAN,3,Purchase order
2023,December,LUNEAU USA INC,WINE,305523,CH BON AMI BORD - 750ML,28,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,19069,JUNESHINE POG 4/6 CANS,4,Purchase order
2023,December,PUNTO VINO LLC,WINE,377755,STEININGER CAB SAUV ROSE FLASCHENGARUNG SPARK - 750ML,4,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,296912,COOPER HILL PINOT NOIR - 750ML,3,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,240852,IL CASATO P/GRIG VALDADIGE - 750ML,28,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,71300,SMIRNOFF VODKA - PEACH - 750ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,379518,BOUSQUET MALBEC DULCE - 500ML,1,Purchase order
2023,December,SNR HOLDINGS LLC,WINE,242201,MISFIT WATERMELON WHITE MERLOT - 750ML,1,Purchase order
2023,December,CITIZENS BREWING LLC,BEER,13861,DENIZENS ANIMAL HAZY IPA 4/6 CANS,150,Purchase order
2023,December,BACKUP BEVERAGE,BEER,50581,LOST RHINO FACE PLANT IPA 4/6 CANS,3,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,40833,VIU MANENT MAL ROSE - 750ML,2,Purchase order
2023,December,CITIZENS BREWING LLC,BEER,68671,DENIZENS SOUTHSIDE WEST COAST IPA 4/6 CANS,100,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,169859,HAN JAN YOGURT 375ML,9,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,323196,NATURA MAL - 750ML,1,Purchase order
2023,December,SFB BUCK LLC,BEER,18687,BELLS IPA VARIETY 2/12 CANS,8,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,378306,VINO LAURIA ZIO PAOLO NERO D'AVOLA ORG - 750ML,1,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,42894,HORNITOS PLATA 750ML,56,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,373116,LA GIOIOSA PROSECCO ROSE - 750ML,4,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,74199,JOHN BARR RESERVE BLEND - 750ML,16,Purchase order
2023,December,ROYAL WINE CORP,WINE,148016,KEDEM BURG - 1.5L,3,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,235734,COPPO L AVVOCATA BARB D ASTI - 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,238618,ANDELUNA 1300 MALBEC - 750ML,11,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,69891,IMPERO MONTEPULCIANO ALATRI 750ML,7,Purchase order
2023,December,FREIXENET MIONETTO USA INC,WINE,87114,GLORIA FERRER BLANC DE NOIR - 750ML,2,Purchase order
2023,December,ROYAL WINE CORP,WINE,32356,CANPAGNE PEACH MIMOSA 355ML,1,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,319479,QUARA ESTATE MAL - 750ML,5,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,317335,ANGELINE CAL P/NOIR - 375ML,4,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,KEG,93025,SMITHWICKS 1/2K,48,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,371084,GOMEZ CRUSADO RIOJA RESERVA - 750ML,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,89145,BARDSTOWN BOURB CO ORIGIN SERIES HIGH RYE KY STRAIGHT BOURB WHISKEY - 750ML,25,Purchase order
2023,December,JORDAN VINEYARD,WINE,42026,JORDAN ALEX VLY CAB - 750ML,35,Purchase order
2023,December,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,87345,LYRIC BY ETUDE SANTA BARBARA P/NOIR - 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,359730,DOM DE PUNCTUM AUDAZ - 750ML,8,Purchase order
2023,December,SFB BUCK LLC,KEG,69987,STONE PSBCO HONEY BLONDE 1/2 KEG,9,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,410578,BALDUCCIS MAL - 750ML,4,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,310722,DI LENARDO GOSSIP P/GRIG RAMATO - 750ML,2,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,238861,IL CASATO RED BLEND - 750ML,1,Purchase order
2023,December,JAMES JOSEPH SANCTIFIED SPIRITS,LIQUOR,89214,OAK & EDEN WHEAT/SPIRE FRENCH OAK BOURB - 750ML,6,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,22440,CORSENDONK ABBEY DUB BROWN 6/4 NR - 12OZ,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,379203,ROSCATO PEACH - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,244127,BUSHIDO WAY OF THE WARRIOR JUNMAI SAKE - 180ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,335976,ERRAZURIZ MAX CHARD RESA - 750ML,1,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,166852,SUTTER HOME FRUIT INFUSION BERRY - 12/750ML,4,Purchase order
2023,December,BBL INC,BEER,298386,RODENBACH GRAND CRU 6/4PK 11.2OZ BOTTLES,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,41502,SMIRNOFF VODKA  WATERMELON TWIST - 750ML,4,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,90204,MICHELOB ULTRA 2/12 LNNR - 12OZ,2744,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,355902,LIVELI PRIMITIVO ORION - 750ML,4,Purchase order
2023,December,SFB BUCK LLC,BEER,244517,BREWDOG WINTER VARIETY PACKS 2/12 12OZ CANS,2,Purchase order
2023,December,INTERBALT PRODUCTS CORP,BEER,372080,PRAZACKA PALE LAGER - 16.9OZ,2,Purchase order
2023,December,CROWN IMPORTS,BEER,69060,CORONITA LOOSE NR 24/CS - 7OZ,1008,Purchase order
2023,December,E & J GALLO WINERY,WINE,24333,WILD HORSE P/NOIR - 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,243368,CHAKANA CUEVA DE LAS MANOS ORG MALB - 750ML,7,Purchase order
